time,latitude,longitude,dfe_max,dfe_min,dfe_range,dfe_mean
2000-01-01T00:00:00Z,35.375,-122.675,9.313023960374113E-4,1.5036960167236643E-5,9.162654358701746E-4,2.0073373705279537E-4
2000-01-01T00:00:00Z,35.375,-122.625,0.0010095840103035284,1.5358743894466897E-5,9.942252664090615E-4,2.1940100983060387E-4
2000-01-01T00:00:00Z,35.375,-122.575,0.0010765755361473311,1.5699672919531864E-5,0.0010608758632277993,2.3331014575959442E-4
2000-01-01T00:00:00Z,35.375,-122.525,0.0011072425691796648,1.5785873135185473E-5,0.0010914566960444794,2.3972033729133222E-4
2000-01-01T00:00:00Z,35.375,-122.475,0.0011290196029628593,1.594366812738401E-5,0.0011130759348354754,2.4546626185475246E-4
2000-01-01T00:00:00Z,35.375,-122.425,0.001156766334448706,1.6280730308629875E-5,0.0011404856041400762,2.5446868747411175E-4
2000-01-01T00:00:00Z,35.375,-122.375,0.0012608322246127168,1.786973920884934E-5,0.0012429624854038675,2.925103769732893E-4
2000-01-01T00:00:00Z,35.375,-122.325,0.001286221719352298,1.8812229559255603E-5,0.0012674094897930424,3.053580233211425E-4
2000-01-01T00:00:00Z,35.375,-122.275,0.0013110645512365018,1.933847947808668E-5,0.0012917260717584152,3.156977322855143E-4
2000-01-01T00:00:00Z,35.375,-122.225,0.0013251838964494771,1.999516939589393E-5,0.0013051887270535832,3.249701215312889E-4
2000-01-01T00:00:00Z,35.375,-122.175,0.001338214179638366,2.1230395837992435E-5,0.0013169837838003734,3.3950226459763817E-4
2000-01-01T00:00:00Z,35.375,-122.125,0.0014066018259406767,2.6201373822748956E-5,0.0013804004521179277,3.89324632124044E-4
2000-01-01T00:00:00Z,35.375,-122.075,0.0014226805892546292,3.932465979420375E-5,0.0013833559294604255,4.246939631495144E-4
2000-01-01T00:00:00Z,35.375,-122.025,0.0014359545450777127,4.2678368607452294E-5,0.0013932761764702604,4.4189488347737185E-4
2000-01-01T00:00:00Z,35.375,-121.975,0.001450716463864761,4.892157337261762E-5,0.0014017948904921434,4.58204935154878E-4
2000-01-01T00:00:00Z,35.375,-121.925,0.0014770392344116711,6.231436440971441E-5,0.0014147248700019568,4.847533852626084E-4
2000-01-01T00:00:00Z,35.375,-121.875,0.0015835720220242035,1.2222233950028155E-4,0.001461349682523922,5.921251894588668E-4
2000-01-01T00:00:00Z,35.375,-121.825,0.0016128728374766128,1.5913862302586676E-4,0.0014537342144507462,6.366177384958641E-4
2000-01-01T00:00:00Z,35.375,-121.775,0.0016421694257573042,1.7943636153958337E-4,0.001462733064217721,6.677914069854316E-4
2000-01-01T00:00:00Z,35.375,-121.725,0.0016647734097649035,2.0388816323418176E-4,0.0014608852465307217,6.962983272865928E-4
2000-01-01T00:00:00Z,35.375,-121.675,0.0016961087611752645,2.4917886988952106E-4,0.0014469298912857436,7.415903770481375E-4
2000-01-01T00:00:00Z,35.375,-121.625,0.001835115624337711,3.930562372922643E-4,0.0014420593870454468,9.017655578314921E-4
2000-01-01T00:00:00Z,35.375,-121.575,0.0018872497599130332,4.665134851702606E-4,0.0014207362747427725,9.740363586662174E-4
2000-01-01T00:00:00Z,35.375,-121.525,0.0019240098846558685,5.147565635129091E-4,0.0014092533211429595,0.0010223599969541935
2000-01-01T00:00:00Z,35.375,-121.475,0.001960919192690786,5.469938764257071E-4,0.0014139253162650787,0.0010588613261514118
2000-01-01T00:00:00Z,35.375,-121.425,0.0020231629841628725,5.852227585867082E-4,0.0014379402255761643,0.001108447259458643
2000-01-01T00:00:00Z,35.375,-121.375,0.0023183652982962403,7.524256374877455E-4,0.0015659396608084949,0.0013290870913558385
2000-01-01T00:00:00Z,35.375,-121.325,0.00243344559482719,8.108765624125008E-4,0.0016225690324146891,0.0014109637746247696
2000-01-01T00:00:00Z,35.375,-121.275,0.002516391429129607,8.516563364970661E-4,0.001664735092632541,0.0014687010893714362
2000-01-01T00:00:00Z,35.375,-121.225,0.002607892774944658,8.906204439299057E-4,0.0017172723310147522,0.0015266979070646181
2000-01-01T00:00:00Z,35.375,-121.175,0.00277038615521803,9.543562902417057E-4,0.0018160298649763243,0.001624528723646661
2000-01-01T00:00:00Z,35.375,-121.125,0.0030231176219372587,0.0010525310076032342,0.0019705866143340245,0.0017757842592387037
2000-01-01T00:00:00Z,35.375,-121.075,0.003268113841794722,0.001152669065630557,0.0021154447761641652,0.0019297652838169183
2000-01-01T00:00:00Z,35.375,-121.025,0.003439440064795429,0.0012191626961363276,0.0022202773686591016,0.0020314079616680853
2000-01-01T00:00:00Z,35.375,-120.975,0.0035720654588309677,0.001277231235562502,0.0022948342232684657,0.0021117161338638805
2000-01-01T00:00:00Z,35.375,-120.925,0.003563027643324119,0.0012757548722558158,0.0022872727710683033,0.002107273619710059
2000-01-01T00:00:00Z,35.375,-120.875,0.0035243842118818846,0.0012641364883165807,0.002260247723565304,0.002085830633794623
2000-01-01T00:00:00Z,35.375,-120.825,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.775,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.725,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.675,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.625,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.575,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.525,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.475,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.425,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.375,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.325,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.275,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.225,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.175,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.125,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.075,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-120.025,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.375,-119.975,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-124.975,1.2418092466378856E-4,9.793113258362108E-6,1.1438781140542645E-4,3.242271378519492E-5
2000-01-01T00:00:00Z,35.425,-124.925,1.234536822064566E-4,9.825774484341197E-6,1.136279077221154E-4,3.250845281872538E-5
2000-01-01T00:00:00Z,35.425,-124.875,1.287167155792785E-4,9.945976216453246E-6,1.1877073936282525E-4,3.320381038636003E-5
2000-01-01T00:00:00Z,35.425,-124.825,1.327546642691218E-4,9.963081335199158E-6,1.2279158293392262E-4,3.363818904874462E-5
2000-01-01T00:00:00Z,35.425,-124.775,1.370929178407837E-4,9.922858527348245E-6,1.2717005931343545E-4,3.400112474013293E-5
2000-01-01T00:00:00Z,35.425,-124.725,1.4119002492082953E-4,9.915333369146034E-6,1.312746915516835E-4,3.4294561119475354E-5
2000-01-01T00:00:00Z,35.425,-124.675,1.4153899521617762E-4,9.953926542559886E-6,1.3158506867361772E-4,3.4425655670969494E-5
2000-01-01T00:00:00Z,35.425,-124.625,1.4657817395022095E-4,1.0027771065164974E-5,1.3655040288505598E-4,3.5276095848614865E-5
2000-01-01T00:00:00Z,35.425,-124.575,1.48821520531156E-4,9.958233983076724E-6,1.388632865480793E-4,3.583970745347185E-5
2000-01-01T00:00:00Z,35.425,-124.525,1.509622279602153E-4,9.922204480924137E-6,1.4104002347929118E-4,3.6233653890156136E-5
2000-01-01T00:00:00Z,35.425,-124.475,1.5177853716241685E-4,9.886754222665767E-6,1.418917829397511E-4,3.6335605468647126E-5
2000-01-01T00:00:00Z,35.425,-124.425,1.566568890852197E-4,9.975428215630732E-6,1.4668146086958898E-4,3.714123702118805E-5
2000-01-01T00:00:00Z,35.425,-124.375,1.611160445911925E-4,1.0153056350722519E-5,1.5096298824046996E-4,3.84883726073473E-5
2000-01-01T00:00:00Z,35.425,-124.325,1.6241459380229653E-4,1.0310841854956038E-5,1.521037519473405E-4,3.966141351410639E-5
2000-01-01T00:00:00Z,35.425,-124.275,1.6201139757577728E-4,1.037493477541885E-5,1.5163646280035842E-4,4.017959661587209E-5
2000-01-01T00:00:00Z,35.425,-124.225,1.6605453027562835E-4,1.0500524071995056E-5,1.5555400620363328E-4,4.114312337999242E-5
2000-01-01T00:00:00Z,35.425,-124.175,1.7235913275783873E-4,1.0691771467970096E-5,1.6166736128986862E-4,4.219909749168949E-5
2000-01-01T00:00:00Z,35.425,-124.125,1.8358675215450213E-4,1.1317325159846748E-5,1.7226942699465539E-4,4.4936692810001125E-5
2000-01-01T00:00:00Z,35.425,-124.075,1.9747131802763966E-4,1.1687921894575087E-5,1.8578339613306458E-4,4.7777950627579645E-5
2000-01-01T00:00:00Z,35.425,-124.025,2.004873744584575E-4,1.1920630888925375E-5,1.8856674356953213E-4,4.887235526204873E-5
2000-01-01T00:00:00Z,35.425,-123.975,2.095062089290544E-4,1.1989583920653783E-5,1.9751662500840062E-4,5.061573605558804E-5
2000-01-01T00:00:00Z,35.425,-123.925,2.2524321993756152E-4,1.1873677952337535E-5,2.13369541985224E-4,5.265173325400261E-5
2000-01-01T00:00:00Z,35.425,-123.875,2.5753719348840066E-4,1.2051366871100086E-5,2.454858266173006E-4,5.7908160869548824E-5
2000-01-01T00:00:00Z,35.425,-123.825,2.959938104327245E-4,1.167298381928734E-5,2.8432082661343717E-4,6.355221974110811E-5
2000-01-01T00:00:00Z,35.425,-123.775,3.146290970645122E-4,1.1542530678283673E-5,3.0308656638622854E-4,6.588289823215763E-5
2000-01-01T00:00:00Z,35.425,-123.725,3.255511846132953E-4,1.1479957483012926E-5,3.140712271302824E-4,6.871566425817454E-5
2000-01-01T00:00:00Z,35.425,-123.675,3.3088182801704267E-4,1.1492818929536101E-5,3.193890090875066E-4,7.164733000913039E-5
2000-01-01T00:00:00Z,35.425,-123.625,3.573492465642003E-4,1.1737887400268241E-5,3.4561135916393206E-4,8.013396444964799E-5
2000-01-01T00:00:00Z,35.425,-123.575,3.9451667185954844E-4,1.1522796956545583E-5,3.8299387490300284E-4,8.877896506595722E-5
2000-01-01T00:00:00Z,35.425,-123.525,4.111171006926694E-4,1.1465921765564499E-5,3.996511789271049E-4,9.260633875833681E-5
2000-01-01T00:00:00Z,35.425,-123.475,4.1996037073287933E-4,1.1370685373145078E-5,4.0858968535973424E-4,9.449705795283662E-5
2000-01-01T00:00:00Z,35.425,-123.425,4.385055783652396E-4,1.1981039463846485E-5,4.2652453890139314E-4,9.986520153312953E-5
2000-01-01T00:00:00Z,35.425,-123.375,4.8692946412138405E-4,1.2810437786945405E-5,4.7411902633443865E-4,1.1108485463320433E-4
2000-01-01T00:00:00Z,35.425,-123.325,5.492898713265826E-4,1.322973174555586E-5,5.360601395810267E-4,1.2161058080101775E-4
2000-01-01T00:00:00Z,35.425,-123.275,5.787827327988726E-4,1.3595981362039073E-5,5.651867514368335E-4,1.2683394080920796E-4
2000-01-01T00:00:00Z,35.425,-123.225,6.030196948833968E-4,1.3734234348150712E-5,5.89285460535246E-4,1.3119160739750874E-4
2000-01-01T00:00:00Z,35.425,-123.175,6.220238242020117E-4,1.3701608437817693E-5,6.083222157641941E-4,1.34293153633143E-4
2000-01-01T00:00:00Z,35.425,-123.125,6.969309502146479E-4,1.4138040935222191E-5,6.827929092794256E-4,1.4698386226584632E-4
2000-01-01T00:00:00Z,35.425,-123.075,7.761244912795739E-4,1.4225621207523171E-5,7.618988700720508E-4,1.5821222609854226E-4
2000-01-01T00:00:00Z,35.425,-123.025,8.212566317831934E-4,1.4370493677904102E-5,8.068861381052893E-4,1.6424059374184482E-4
2000-01-01T00:00:00Z,35.425,-122.975,8.427412101957872E-4,1.4495042522804376E-5,8.282461676729829E-4,1.6906022958750958E-4
2000-01-01T00:00:00Z,35.425,-122.925,8.461014929078086E-4,1.4580107625678217E-5,8.315213852821303E-4,1.7235984684657132E-4
2000-01-01T00:00:00Z,35.425,-122.875,9.088929356163923E-4,1.5175505987780869E-5,8.937174296286115E-4,1.8798225647945077E-4
2000-01-01T00:00:00Z,35.425,-122.825,9.737046327168648E-4,1.5413576765536796E-5,9.58291055951328E-4,2.009241713910511E-4
2000-01-01T00:00:00Z,35.425,-122.775,0.0010195824620111015,1.5685866041286184E-5,0.0010038965959698154,2.0840724101408838E-4
2000-01-01T00:00:00Z,35.425,-122.725,0.0010180237474873128,1.5518091088820022E-5,0.0010025056563984927,2.0832511279988422E-4
2000-01-01T00:00:00Z,35.425,-122.675,0.0010487645093391043,1.5847733286201053E-5,0.0010329167760529032,2.177766364484107E-4
2000-01-01T00:00:00Z,35.425,-122.625,0.001119346054139626,1.617070392944182E-5,0.001103175350210184,2.379414120858925E-4
2000-01-01T00:00:00Z,35.425,-122.575,0.0011877659072340719,1.6279373896139636E-5,0.0011714865333379322,2.535391055626725E-4
2000-01-01T00:00:00Z,35.425,-122.525,0.0012391024560340063,1.6438940467282414E-5,0.001222663515566724,2.624318390969324E-4
2000-01-01T00:00:00Z,35.425,-122.475,0.0012746726992626776,1.6670925292266877E-5,0.0012580017739704107,2.7073351579004435E-4
2000-01-01T00:00:00Z,35.425,-122.425,0.0012772004904025155,1.693910312885769E-5,0.0012602613872736577,2.7762857529310025E-4
2000-01-01T00:00:00Z,35.425,-122.375,0.0013434225818104118,1.8235880766845874E-5,0.001325186701043566,3.100350282590776E-4
2000-01-01T00:00:00Z,35.425,-122.325,0.0013891510924145313,1.9681149786837393E-5,0.001369469942627694,3.348029247957507E-4
2000-01-01T00:00:00Z,35.425,-122.275,0.0014290970089941195,2.0105738501168226E-5,0.0014089912704929512,3.481376292331382E-4
2000-01-01T00:00:00Z,35.425,-122.225,0.0014520284498642142,2.0990352913376867E-5,0.0014310380969508373,3.6132205305567565E-4
2000-01-01T00:00:00Z,35.425,-122.175,0.0014471962552425053,2.246341584751342E-5,0.0014247328393949918,3.737732652271465E-4
2000-01-01T00:00:00Z,35.425,-122.125,0.0014914224758433587,3.486213021023729E-5,0.0014565603456331215,4.285766295761892E-4
2000-01-01T00:00:00Z,35.425,-122.075,0.0015148898554876182,4.765579680987837E-5,0.0014672340586777397,4.714348408267488E-4
2000-01-01T00:00:00Z,35.425,-122.025,0.00154072840596689,4.799182119555101E-5,0.001492736584771339,4.930347998177867E-4
2000-01-01T00:00:00Z,35.425,-121.975,0.001563085838004008,5.5343246449863327E-5,0.0015077425915541447,5.158132652490785E-4
2000-01-01T00:00:00Z,35.425,-121.925,0.0015763110163224095,7.458763626744912E-5,0.0015017233800549603,5.401707379361306E-4
2000-01-01T00:00:00Z,35.425,-121.875,0.0016462681934280975,1.426630061355716E-4,0.001503605187292526,6.341758468481418E-4
2000-01-01T00:00:00Z,35.425,-121.825,0.001718202967823109,2.0989197648628503E-4,0.001508310991336824,7.153175092574967E-4
2000-01-01T00:00:00Z,35.425,-121.775,0.001765243868876108,2.3332703576558336E-4,0.0015319168331105247,7.568352107411982E-4
2000-01-01T00:00:00Z,35.425,-121.725,0.0017607596314187575,2.3831825122810625E-4,0.0015224413801906513,7.615284124336961E-4
2000-01-01T00:00:00Z,35.425,-121.675,0.0018150609179489019,3.1453554970820854E-4,0.0015005253682406933,8.358368700266808E-4
2000-01-01T00:00:00Z,35.425,-121.625,0.0019626776559698396,4.645913270282692E-4,0.0014980863289415704,9.88646865684391E-4
2000-01-01T00:00:00Z,35.425,-121.575,0.002099248204693851,5.932151978856812E-4,0.0015060330068081699,0.0011152065894945665
2000-01-01T00:00:00Z,35.425,-121.525,0.002181200697998755,6.790986937936202E-4,0.0015021020042051349,0.0011927393602491473
2000-01-01T00:00:00Z,35.425,-121.475,0.0022316672010166566,7.277381687903797E-4,0.001503929032226277,0.0012456378009844725
2000-01-01T00:00:00Z,35.425,-121.425,0.002255286713997578,7.274317083429207E-4,0.0015278550056546574,0.001268163049650198
2000-01-01T00:00:00Z,35.425,-121.375,0.002438625842567242,8.092193971532703E-4,0.0016294064454139717,0.001406179651430656
2000-01-01T00:00:00Z,35.425,-121.325,0.0025970847357892155,8.721021999932939E-4,0.0017249825357959216,0.0015173845086565044
2000-01-01T00:00:00Z,35.425,-121.275,0.002714490607839675,9.175584599248785E-4,0.0017969321479147963,0.001599208939608725
2000-01-01T00:00:00Z,35.425,-121.225,0.002778742385406101,9.434895760403116E-4,0.0018352528093657893,0.0016399288907669504
2000-01-01T00:00:00Z,35.425,-121.175,0.002888009275467555,9.886250015565437E-4,0.0018993842739110113,0.001701756500712549
2000-01-01T00:00:00Z,35.425,-121.125,0.00313411581315359,0.0010845812110858557,0.002049534602067734,0.0018460518488377
2000-01-01T00:00:00Z,35.425,-121.075,0.003476133726102194,0.0012218488175459548,0.0022542849085562394,0.002054271475885676
2000-01-01T00:00:00Z,35.425,-121.025,0.0037054142430864505,0.0013023754476409724,0.0024030387954454783,0.002191233808284478
2000-01-01T00:00:00Z,35.425,-120.975,0.0037768778987078535,0.0013301288726151421,0.002446749026092711,0.0022354484845242563
2000-01-01T00:00:00Z,35.425,-120.925,0.0037045312605234193,0.0013102346032971268,0.0023942966572262922,0.0021926757593566516
2000-01-01T00:00:00Z,35.425,-120.875,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.825,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.775,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.725,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.675,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.625,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.575,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.525,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.475,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.425,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.375,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.325,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.275,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.225,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.175,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.125,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.075,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-120.025,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.425,-119.975,NaN,NaN,NaN,NaN
2000-01-01T00:00:00Z,35.475,-124.975,1.3015123744013738E-4,9.741786908219225E-6,1.2040945053191816E-4,3.2620994716561035E-5
2000-01-01T00:00:00Z,35.475,-124.925,1.2863726796257985E-4,9.770574569977405E-6,1.1886669339260245E-4,3.27575887731585E-5
2000-01-01T00:00:00Z,35.475,-124.875,1.3417222412749708E-4,9.904158934926679E-6,1.2426806519257041E-4,3.360915942488113E-5
2000-01-01T00:00:00Z,35.475,-124.825,1.3882341715345617E-4,9.905547690610628E-6,1.2891786946284554E-4,3.411069118682915E-5
2000-01-01T00:00:00Z,35.475,-124.775,1.4355718626500716E-4,9.818274223387214E-6,1.3373891204161993E-4,3.443814631511353E-5
2000-01-01T00:00:00Z,35.475,-124.725,1.4452205174864452E-4,9.816753898096307E-6,1.3470529785054823E-4,3.4512963492577365E-5
2000-01-01T00:00:00Z,35.475,-124.675,1.4441721406199706E-4,9.90298052232141E-6,1.3451423353967566E-4,3.468615565208908E-5
2000-01-01T00:00:00Z,35.475,-124.625,1.4931596620600446E-4,1.0013259257093396E-5,1.3930270694891106E-4,3.5691281584515634E-5
2000-01-01T00:00:00Z,35.475,-124.575,1.5093634836325763E-4,9.918603957646367E-6,1.4101774440561127E-4,3.629011970583016E-5
2000-01-01T00:00:00Z,35.475,-124.525,1.5232377157979593E-4,9.839539444354226E-6,1.4248423213544171E-4,3.659284722427834E-5
2000-01-01T00:00:00Z,35.475,-124.475,1.5322595362621356E-4,9.838367166966139E-6,1.433875864592474E-4,3.6721382169076336E-5
2000-01-01T00:00:00Z,35.475,-124.425,1.5566251451968257E-4,9.948952584585317E-6,1.4571356193509726E-4,3.7210343172007424E-5
2000-01-01T00:00:00Z,35.475,-124.375,1.6057499111824292E-4,1.0194124153004178E-5,1.5038086696523876E-4,3.881128390646259E-5
2000-01-01T00:00:00Z,35.475,-124.325,1.6045289323563804E-4,1.0364348244126598E-5,1.5008854499151144E-4,4.001200051235218E-5
2000-01-01T00:00:00Z,35.475,-124.275,1.57836980185555E-4,1.0389211915213828E-5,1.4744776827034116E-4,4.02999938459057E-5
2000-01-01T00:00:00Z,35.475,-124.225,1.5883517528062082E-4,1.0422817296292289E-5,1.4841235798432854E-4,4.054392986163433E-5
2000-01-01T00:00:00Z,35.475,-124.175,1.6738193941620086E-4,1.065911814651881E-5,1.5672282126968204E-4,4.1848547044809215E-5
2000-01-01T00:00:00Z,35.475,-124.125,1.8175340176715833E-4,1.142889308450599E-5,1.7032450868265233E-4,4.521055531175335E-5
2000-01-01T00:00:00Z,35.475,-124.075,1.9566230690157765E-4,1.1908220274723172E-5,1.8375408662685448E-4,4.8317694671503424E-5
2000-01-01T00:00:00Z,35.475,-124.025,1.9538071407169917E-4,1.215964386071616E-5,1.83221070210983E-4,4.9086954747392356E-5
2000-01-01T00:00:00Z,35.475,-123.975,1.978090181994209E-4,1.217725049235115E-5,1.8563176770706975E-4,4.953850785757256E-5
2000-01-01T00:00:00Z,35.475,-123.925,2.1729031873930147E-4,1.2044233470967042E-5,2.0524608526833443E-4,5.195227112241368E-5
2000-01-01T00:00:00Z,35.475,-123.875,2.5934326258694393E-4,1.2206833555529718E-5,2.471364290314142E-4,5.843943974028887E-5
2000-01-01T00:00:00Z,35.475,-123.825,3.080218247338552E-4,1.1698654156843015E-5,2.963231705770122E-4,6.491780742451134E-5
2000-01-01T00:00:00Z,35.475,-123.775,3.308130372723708E-4,1.1423858902403118E-5,3.1938917836996767E-4,6.699027987839908E-5
2000-01-01T00:00:00Z,35.475,-123.725,3.3379908786257704E-4,1.1407462892120528E-5,3.223916249704565E-4,6.773034004818116E-5
2000-01-01T00:00:00Z,35.475,-123.675,3.356002694653976E-4,1.1562420893249824E-5,3.2403784857214777E-4,7.101770112486432E-5
2000-01-01T00:00:00Z,35.475,-123.625,3.658466898417078E-4,1.1907131133170343E-5,3.5393955870853744E-4,8.13553854343773E-5
2000-01-01T00:00:00Z,35.475,-123.575,4.096110601418498E-4,1.1548402993351148E-5,3.980626571484987E-4,9.145373820512391E-5
2000-01-01T00:00:00Z,35.475,-123.525,4.272232195842967E-4,1.1287667400984467E-5,4.1593555218331224E-4,9.508343908364752E-5
2000-01-01T00:00:00Z,35.475,-123.475,4.311197464247121E-4,1.1329390896516603E-5,4.197903555281955E-4,9.609085099895827E-5
2000-01-01T00:00:00Z,35.475,-123.425,4.435499665429295E-4,1.1894774815735197E-5,4.316551917271943E-4,9.984618400157981E-5
2000-01-01T00:00:00Z,35.475,-123.375,5.025180655420423E-4,1.2990289762952518E-5,4.895277757790897E-4,1.1342833189752705E-4
2000-01-01T00:00:00Z,35.475,-123.325,5.757536065705065E-4,1.3530298254605105E-5,5.622233083159014E-4,1.259250633337288E-4
2000-01-01T00:00:00Z,35.475,-123.275,6.057298441505392E-4,1.3918216752223732E-5,5.918116273983155E-4,1.3112098189876356E-4
2000-01-01T00:00:00Z,35.475,-123.225,6.12187059928029E-4,1.395710641918581E-5,5.982299535088432E-4,1.322677144439577E-4
2000-01-01T00:00:00Z,35.475,-123.175,6.317786305912768E-4,1.3912804068085224E-5,6.178658265231916E-4,1.3556233418904624E-4
2000-01-01T00:00:00Z,35.475,-123.125,7.233176073154126E-4,1.442707893853128E-5,7.088905283768813E-4,1.5077893428872225E-4
2000-01-01T00:00:00Z,35.475,-123.075,8.20915274280946E-4,1.4536080320999646E-5,8.063791939599464E-4,1.639842105362746E-4
2000-01-01T00:00:00Z,35.475,-123.025,8.71687805504343E-4,1.4633180204367525E-5,8.570546252999755E-4,1.6978366100735525E-4
2000-01-01T00:00:00Z,35.475,-122.975,8.776102938013238E-4,1.4665666881381925E-5,8.629446269199419E-4,1.7105631130355232E-4
2000-01-01T00:00:00Z,35.475,-122.925,8.766544800324472E-4,1.4802693224032863E-5,8.618517868084144E-4,1.7477625248722085E-4
2000-01-01T00:00:00Z,35.475,-122.875,9.516653232876772E-4,1.5504298450404885E-5,9.361610248372723E-4,1.936536877840784E-4
2000-01-01T00:00:00Z,35.475,-122.825,0.0010329918729076052,1.5752143204924245E-5,0.001017239729702681,2.0885043731317234E-4
2000-01-01T00:00:00Z,35.475,-122.775,0.0010855065757957101,1.597883127916869E-5,0.0010695277445165415,2.158688470065672E-4
2000-01-01T00:00:00Z,35.475,-122.725,0.001092335605670397,1.6021419691558617E-5,0.0010763141859788383,2.1738917747177554E-4
2000-01-01T00:00:00Z,35.475,-122.675,0.0010897607050847555,1.606092811464508E-5,0.0010736997769701104,2.2167811058314456E-4
2000-01-01T00:00:00Z,35.475,-122.625,0.0011697412044783034,1.646027197230739E-5,0.001153280932505996,2.4597002831375133E-4
2000-01-01T00:00:00Z,35.475,-122.575,0.0012507598714180405,1.6541399179394868E-5,0.0012342184722386456,2.634791813741042E-4
2000-01-01T00:00:00Z,35.475,-122.525,0.0013066194548638228,1.662313298196008E-5,0.0012899963218818628,2.7055465915508555E-4
2000-01-01T00:00:00Z,35.475,-122.475,0.001315471473497629,1.6683623306561085E-5,0.001298787850191068,2.727366796720805E-4
2000-01-01T00:00:00Z,35.475,-122.425,0.001313867889873007,1.7037399058591283E-5,0.0012968304908144157,2.817596444202337E-4
2000-01-01T00:00:00Z,35.475,-122.375,0.0013877401971909712,1.862142690542759E-5,0.0013691187702855436,3.2141483038215736E-4
2000-01-01T00:00:00Z,35.475,-122.325,0.0014405683095883586,2.000812594917122E-5,0.0014205601836391874,3.489117868366493E-4
2000-01-01T00:00:00Z,35.475,-122.275,0.0014814027691492243,1.9972237267086462E-5,0.0014614305318821378,3.586488263296007E-4
2000-01-01T00:00:00Z,35.475,-122.225,0.0014871235088382475,2.021252001197036E-5,0.0014669109888262772,3.6213993569838947E-4
2000-01-01T00:00:00Z,35.475,-122.175,0.0014816817429710207,2.219383975157056E-5,0.0014594879032194502,3.787307274241516E-4
2000-01-01T00:00:00Z,35.475,-122.125,0.0015325902987555463,3.719638298038946E-5,0.0014953939157751567,4.462783123289445E-4
2000-01-01T00:00:00Z,35.475,-122.075,0.0015562616930167663,4.7369849967785994E-5,0.0015088918430489803,4.935111614200957E-4
2000-01-01T00:00:00Z,35.475,-122.025,0.0015764656578674703,3.979159548283312E-5,0.0015366740623846372,5.081427748075128E-4
2000-01-01T00:00:00Z,35.475,-121.975,0.0015822174462379454,4.192591248000093E-5,0.0015402915337579444,5.142250870226831E-4
2000-01-01T00:00:00Z,35.475,-121.925,0.0016016783476916557,6.974136086572811E-5,0.0015319369868259276,5.465831057584236E-4
2000-01-01T00:00:00Z,35.475,-121.875,0.0016883243071216338,1.5785402197887426E-4,0.0015304702851427596,6.635733723908003E-4
2000-01-01T00:00:00Z,35.475,-121.825,0.0017687150118514809,2.3000434148291875E-4,0.001538710670368562,7.552168952331754E-4
2000-01-01T00:00:00Z,35.475,-121.775,0.0018122323832947425,2.3860587810663872E-4,0.0015736265051881039,7.880311605024253E-4
